"2018-11-30 08:48:04" "David Köckert erneut festgenommen https://t.co/thcqTATXRt Unverständlich, wieso er überhaupt wieder frei war. Ist d… https://t.co/q68afdHVGh"
"2018-11-30 08:46:57" "RT @AndyGER: @Joschi40152977 @Tom_de_Belfore @Karl_Lauterbach Mit Rechten reden? Wo gelogen und betrogen wird, da muss man nicht zuhören. D…"
"2018-11-30 08:45:47" "@Joschi40152977 @Tom_de_Belfore @Karl_Lauterbach Mit Rechten reden? Wo gelogen und betrogen wird, da muss man nicht… https://t.co/VWcCraa4y9"
"2018-11-30 08:33:06" "RT @Tigerelch: Weltweit gilt:
#Nazis können nicht richtig schreiben https://t.co/GV00EZKT6b"
"2018-11-30 08:12:57" "RT @afd_abschieben: Wie nennt man einen AfDler, der mit einer Warnweste rumläuft (wie die Demonstraten in Frankreich)?

Neon-Nazi 😂

#fckaf…"
"2018-11-30 08:09:51" "RT @afd_abschieben: Wie nennt man einen AfDler, der mit einer Warnweste rumläuft (wie die Demonstraten in Frankreich)?

Neon-Nazi 😂

#fckaf…"
"2018-11-30 08:09:20" "RT @afd_abschieben: Wie nennt man einen AfDler, der mit einer Warnweste rumläuft (wie die Demonstraten in Frankreich)?

Neon-Nazi 😂

#fckaf…"
"2018-11-30 08:01:37" "RT @KritischerTroll: https://t.co/IkBFGc5O0y
Wenn kleine #Mädchen Kleidchen und Zöpfe tragen:
VORSICHT, ELTERN SIND #NAZIS!
Evaluiert in ei…"
"2018-11-30 08:01:31" "RT @afd_abschieben: Wie nennt man einen AfDler, der mit einer Warnweste rumläuft (wie die Demonstraten in Frankreich)?

Neon-Nazi 😂

#fckaf…"
"2018-11-30 08:00:48" "RT @KritischerTroll: https://t.co/IkBFGc5O0y
Wenn kleine #Mädchen Kleidchen und Zöpfe tragen:
VORSICHT, ELTERN SIND #NAZIS!
Evaluiert in ei…"
"2018-11-30 07:58:53" "RT @afd_abschieben: Wie nennt man einen AfDler, der mit einer Warnweste rumläuft (wie die Demonstraten in Frankreich)?

Neon-Nazi 😂

#fckaf…"
"2018-11-30 07:58:45" "RT @AndyGER: Auch bei #Infratest bewegt sich die rechtsextreme #AfD nicht weiter vorwärts. Stillstand. Starre. Die #Nazis in den anderen Pa…"
"2018-11-30 07:58:05" "RT @Tigerelch: Weltweit gilt:
#Nazis können nicht richtig schreiben https://t.co/GV00EZKT6b"
"2018-11-30 07:56:34" "RT @KritischerTroll: https://t.co/IkBFGc5O0y
Wenn kleine #Mädchen Kleidchen und Zöpfe tragen:
VORSICHT, ELTERN SIND #NAZIS!
Evaluiert in ei…"
"2018-11-30 07:53:57" "RT @KritischerTroll: https://t.co/IkBFGc5O0y
Wenn kleine #Mädchen Kleidchen und Zöpfe tragen:
VORSICHT, ELTERN SIND #NAZIS!
Evaluiert in ei…"
"2018-11-30 07:53:41" "https://t.co/IkBFGc5O0y
Wenn kleine #Mädchen Kleidchen und Zöpfe tragen:
VORSICHT, ELTERN SIND #NAZIS!
Evaluiert in… https://t.co/hFxPTQDZGz"
"2018-11-30 07:48:39" "RT @Winterforlorn: Gründe, die #AfD nicht zu unterstützen. Bekennende Nazis sind ungestraft in der Partei und lügen, dass sich die Balken b…"
"2018-11-30 07:42:36" "RT @Tigerelch: Weltweit gilt:
#Nazis können nicht richtig schreiben https://t.co/GV00EZKT6b"
"2018-11-30 07:40:01" "@tagesschau Der Sellner soll sich bei den Ösis austoben, dort hat er genug zu tun, als ob toitsche #AfD #Nazis solc… https://t.co/GJXuBwIyA7"
"2018-11-30 07:32:00" "RT @RainerRogge: Ich kann mich ja irren.
Aber für mich klingt das schon sehr dicht an dem was die Nazis mal #KZ's nannten.
""Klasse Leistung…"
"2018-11-30 07:31:55" "@misterfashion24 @Hausfrau4ever @AmadeuAntonio Wenn die Tochter blonde Haare bzw. Zöpfe hat sind die Eltern automat… https://t.co/197jEhpBiw"
"2018-11-30 07:28:10" "RT @AndyGER: Auch bei #Infratest bewegt sich die rechtsextreme #AfD nicht weiter vorwärts. Stillstand. Starre. Die #Nazis in den anderen Pa…"
"2018-11-30 07:24:17" "RT @Tigerelch: Weltweit gilt:
#Nazis können nicht richtig schreiben https://t.co/GV00EZKT6b"
"2018-11-30 07:20:02" "RT @AndyGER: Auch bei #Infratest bewegt sich die rechtsextreme #AfD nicht weiter vorwärts. Stillstand. Starre. Die #Nazis in den anderen Pa…"
"2018-11-30 07:19:34" "Auch bei #Infratest bewegt sich die rechtsextreme #AfD nicht weiter vorwärts. Stillstand. Starre. Die #Nazis in den… https://t.co/j1pkqGhIGl"
"2018-11-30 07:09:46" "Justizministerin @katarinabarley lehnt Schonung von NS-Mittätern ab. #Massenmord #Kriegsverbrechen #Nazis

https://t.co/uz4oqwNlyz"
"2018-11-30 06:54:45" "RT @Tigerelch: Weltweit gilt:
#Nazis können nicht richtig schreiben https://t.co/GV00EZKT6b"
"2018-11-30 06:41:42" "RT @Elpida_Hoffnung: 'Bürgerliche' in der #AfD? Gibt es lange nicht mehr. Wer dort noch immer Mitglied ist, unterstützt #Nazis. 
#esreicht…"
"2018-11-30 06:25:58" "Die Blendgranate #Macron wird #Frankreich, und ganz #Europa, in die Arme der #Nazis und damit in die #Katastrophe führen."
"2018-11-30 06:14:09" "RT @afd_abschieben: Wie nennt man einen AfDler, der mit einer Warnweste rumläuft (wie die Demonstraten in Frankreich)?

Neon-Nazi 😂

#fckaf…"
"2018-11-30 06:09:44" "Sie hat #Recht ! Die Form des #Protests ist die die es braucht! Wir sollten ihn nicht den #Nazis überlassen! Die… https://t.co/727PEBQXLC"
"2018-11-30 06:02:09" "RT @afd_abschieben: Wie nennt man einen AfDler, der mit einer Warnweste rumläuft (wie die Demonstraten in Frankreich)?

Neon-Nazi 😂

#fckaf…"
"2018-11-30 05:47:51" "Es wird nun immer bunter. Jetzt haben bestimmt die #Nazis den Schaden produziert. Man darf gespannt sein was über d… https://t.co/Vbhlc2n22X"
"2018-11-30 05:47:37" "RT @Winnetoull: Auch Mitglieder merken immer öfter

 #Afd=#Nazis! https://t.co/f0R1hdPET9"
"2018-11-30 05:39:12" "RT @glutwidge: @Freavonwegen @erutuFniatpaC Das gibt den Verdienstorden der Bundesrepublik Deutschland, persönlich verliehen von Franziska…"
